State,Year,Quarter,Brand,Transaction_count,Percentage
Ladakh,2019,1,Oppo,4167,0.140544369118688
Ladakh,2019,1,Realme,1345,0.045364093224054006
Ladakh,2019,1,Apple,703,0.023710749097777
Ladakh,2019,1,OnePlus,669,0.022563998785793002
Ladakh,2019,1,Motorola,564,0.019022563998785002
Ladakh,2019,1,Lenovo,380,0.012816621133933
Ladakh,2019,1,Huawei,375,0.012647981382171
Ladakh,2019,1,Others,1563,0.05271678640089
Ladakh,2019,2,Xiaomi,10276,0.289334384502759
Ladakh,2019,2,Vivo,7098,0.199853587115666
Ladakh,2019,2,Samsung,6545,0.184283139993242
Ladakh,2019,2,Oppo,5008,0.141006870143034
Ladakh,2019,2,Realme,1573,0.04428989751098
Ladakh,2019,2,Apple,862,0.024270751210721003
Ladakh,2019,2,OnePlus,777,0.021877463678342
Ladakh,2019,2,Motorola,658,0.01852686113301
Ladakh,2019,2,Lenovo,465,0.013092690618312001
Ladakh,2019,2,Huawei,458,0.012895596350940002
Ladakh,2019,2,Others,1796,0.050568757742989
Ladakh,2019,3,Xiaomi,11485,0.293186633650728
Ladakh,2019,3,Vivo,7940,0.202690628749393
Ladakh,2019,3,Samsung,7048,0.17991984274883202
Ladakh,2019,3,Oppo,5503,0.14047941183978702
Ladakh,2019,3,Realme,1760,0.044928905113215005
Ladakh,2019,3,Apple,953,0.024327981007326003
Ladakh,2019,3,OnePlus,884,0.022566563704592
Ladakh,2019,3,Motorola,683,0.017435478518367003
Ladakh,2019,3,Huawei,560,0.014295560717841
Ladakh,2019,3,Lenovo,442,0.011283281852296
Ladakh,2019,3,Others,1915,0.048885712097618
Ladakh,2019,4,Xiaomi,12590,0.29205715876403404
Ladakh,2019,4,Vivo,8910,0.20669017351767602
Ladakh,2019,4,Samsung,7684,0.178249976802449
Ladakh,2019,4,Oppo,6141,0.142456156629859
Ladakh,2019,4,Realme,2003,0.046464693328384
Ladakh,2019,4,Apple,1058,0.024543008258327
Ladakh,2019,4,OnePlus,954,0.022130463023104
Ladakh,2019,4,Motorola,752,0.017444557854690002
Ladakh,2019,4,Huawei,607,0.014080913055581
Ladakh,2019,4,Lenovo,433,0.010044539296650001
Ladakh,2019,4,Others,1976,0.04583835946924
Ladakh,2020,1,Xiaomi,13890,0.29064657878217204
Ladakh,2020,1,Vivo,10052,0.21033689056287902
Ladakh,2020,1,Samsung,8475,0.17733835530445702
Ladakh,2020,1,Oppo,6916,0.144716467880309
Ladakh,2020,1,Realme,2292,0.04795982423101
Ladakh,2020,1,Apple,1130,0.023645114040594002
Ladakh,2020,1,OnePlus,1058,0.022138522703494003
Ladakh,2020,1,Motorola,787,0.016467880309688
Ladakh,2020,1,Huawei,703,0.014710190416405
Ladakh,2020,1,Lenovo,453,0.009478970495919
Ladakh,2020,1,Others,2034,0.042561205273069
Ladakh,2020,2,Xiaomi,15512,0.29249160915639
Ladakh,2020,2,Vivo,11201,0.211204133197571
Ladakh,2020,2,Samsung,9371,0.176697967341705
Ladakh,2020,2,Oppo,7736,0.14586868801146402
Ladakh,2020,2,Realme,2628,0.049553116868424
Ladakh,2020,2,Apple,1234,0.023268092167288004
Ladakh,2020,2,OnePlus,1131,0.021325941848625
Ladakh,2020,2,Motorola,828,0.015612625862654002
Ladakh,2020,2,Huawei,786,0.014820681072519002
Ladakh,2020,2,Lenovo,461,0.008692536863144001
Ladakh,2020,2,Others,2146,0.040464607610212006
Ladakh,2020,3,Xiaomi,17122,0.293179911302888
Ladakh,2020,3,Vivo,12388,0.21211965548535103
Ladakh,2020,3,Samsung,10309,0.17652094998373302
Ladakh,2020,3,Oppo,8583,0.146966661529768
Ladakh,2020,3,Realme,3003,0.051420352391226005
Ladakh,2020,3,Apple,1338,0.022910566599886002
Ladakh,2020,3,OnePlus,1228,0.021027037208266
Ladakh,2020,3,Motorola,865,0.014811390215920001
Ladakh,2020,3,Huawei,851,0.014571668293351001
Ladakh,2020,3,Lenovo,500,0.008561497234636001
Ladakh,2020,3,Others,2214,0.037910309754969
Ladakh,2020,4,Xiaomi,18866,0.290904044531478
Ladakh,2020,4,Vivo,13750,0.21201794828304002
Ladakh,2020,4,Samsung,11484,0.17707739040599502
Ladakh,2020,4,Oppo,9683,0.149306894052703
Ladakh,2020,4,Realme,3480,0.053659815274543006
Ladakh,2020,4,Apple,1484,0.022882518927420003
Ladakh,2020,4,OnePlus,1397,0.021541023545556003
Ladakh,2020,4,Huawei,924,0.014247606124620001
Ladakh,2020,4,Motorola,912,0.014062572278846
Ladakh,2020,4,Lenovo,524,0.008079811265477
Ladakh,2020,4,Others,2349,0.036220375310317
Ladakh,2021,1,Xiaomi,20199,0.288891431513608
Ladakh,2021,1,Vivo,15183,0.217151275046839
Ladakh,2021,1,Samsung,12232,0.174945293840014
Ladakh,2021,1,Oppo,10382,0.14848610535047702
Ladakh,2021,1,Realme,3940,0.056350920350691
Ladakh,2021,1,Apple,1613,0.023069551910067
Ladakh,2021,1,OnePlus,1531,0.021896766258098003
Ladakh,2021,1,Huawei,941,0.013458430469543
Ladakh,2021,1,Motorola,924,0.01321529198072
Ladakh,2021,1,Lenovo,520,0.007437177305167001
Ladakh,2021,1,Others,2454,0.03509775597477
Ladakh,2021,2,Xiaomi,21227,0.28284564545357604
Ladakh,2021,2,Vivo,16463,0.21936627225242503
Ladakh,2021,2,Samsung,13134,0.175007994883274
Ladakh,2021,2,Oppo,11029,0.14695927939452
Ladakh,2021,2,Realme,4715,0.062826457733717
Ladakh,2021,2,Apple,1823,0.024291120349642002
Ladakh,2021,2,OnePlus,1741,0.023198486302099003
Ladakh,2021,2,Motorola,922,0.012285470632128
Ladakh,2021,2,Huawei,894,0.011912376079309001
Ladakh,2021,2,Lenovo,490,0.006529154674341
Ladakh,2021,2,Others,2610,0.034777742244963
Ladakh,2021,3,Xiaomi,22384,0.275631079916266
Ladakh,2021,3,Vivo,18124,0.223174485900751
Ladakh,2021,3,Samsung,13661,0.16821819972909702
Ladakh,2021,3,Oppo,12095,0.14893486023888602
Ladakh,2021,3,Realme,5579,0.06869843615318301
Ladakh,2021,3,OnePlus,2176,0.026794729713089
Ladakh,2021,3,Apple,2004,0.024676763945326002
Ladakh,2021,3,Huawei,1013,0.012473833271764
Ladakh,2021,3,Motorola,910,0.011205516561999002
Ladakh,2021,3,Lenovo,476,0.005861347124738001
Ladakh,2021,3,Others,2788,0.034330747444895005
Ladakh,2021,4,Xiaomi,23462,0.269501590911701
Ladakh,2021,4,Vivo,19473,0.22368103656225202
Ladakh,2021,4,Samsung,14073,0.161652710293256
Ladakh,2021,4,Oppo,12900,0.14817877942037902
Ladakh,2021,4,Realme,6879,0.07901719563044901
Ladakh,2021,4,OnePlus,2678,0.030761455138587003
Ladakh,2021,4,Apple,2358,0.027085702470794
Ladakh,2021,4,Huawei,958,0.011004284549203
Ladakh,2021,4,Motorola,912,0.010475895103208
Ladakh,2021,4,Lenovo,449,0.005157540461996
Ladakh,2021,4,Others,2915,0.033483809458171004
Ladakh,2022,1,Xiaomi,24460,0.264455304242529
Ladakh,2022,1,Vivo,20679,0.22357609306750803
Ladakh,2022,1,Samsung,14554,0.157354149548069
Ladakh,2022,1,Oppo,13813,0.149342645850451
Ladakh,2022,1,Realme,7852,0.084893828655451
Ladakh,2022,1,OnePlus,2984,0.032262249708082
Ladakh,2022,1,Apple,2655,0.028705185313324003
Ladakh,2022,1,Huawei,996,0.010768498897201
Ladakh,2022,1,Motorola,921,0.009957617956147
Ladakh,2022,1,Lenovo,502,0.005427496432123
Ladakh,2022,1,Others,3076,0.033256930329109
Lakshadweep,2018,1,Samsung,102,0.203592814371257
Lakshadweep,2018,1,Xiaomi,100,0.199600798403193
Lakshadweep,2018,1,Vivo,67,0.133732534930139
Lakshadweep,2018,1,Oppo,56,0.111776447105788
Lakshadweep,2018,1,Huawei,25,0.049900199600798
Lakshadweep,2018,1,OnePlus,22,0.043912175648702007
Lakshadweep,2018,1,Apple,20,0.039920159680638
Lakshadweep,2018,1,Realme,20,0.039920159680638
Lakshadweep,2018,1,Gionee,12,0.023952095808383003
Lakshadweep,2018,1,COOLPAD,10,0.019960079840319
Lakshadweep,2018,1,Others,67,0.133732534930139
Lakshadweep,2018,2,Xiaomi,147,0.21428571428571402
Lakshadweep,2018,2,Samsung,128,0.18658892128279803
Lakshadweep,2018,2,Vivo,97,0.14139941690962102
Lakshadweep,2018,2,Oppo,87,0.126822157434402
Lakshadweep,2018,2,Apple,35,0.051020408163265
Lakshadweep,2018,2,Huawei,31,0.045189504373177
Lakshadweep,2018,2,OnePlus,29,0.042274052478134004
Lakshadweep,2018,2,Realme,24,0.034985422740524005
Lakshadweep,2018,2,Lenovo,16,0.023323615160349
Lakshadweep,2018,2,Gionee,15,0.021865889212827002
Lakshadweep,2018,2,Others,77,0.11224489795918301
Lakshadweep,2018,3,Xiaomi,195,0.21241830065359402
Lakshadweep,2018,3,Samsung,166,0.18082788671023903
Lakshadweep,2018,3,Vivo,134,0.145969498910675
Lakshadweep,2018,3,Oppo,121,0.131808278867102
Lakshadweep,2018,3,Apple,46,0.05010893246187301
Lakshadweep,2018,3,Huawei,44,0.0479302832244
Lakshadweep,2018,3,OnePlus,40,0.043572984749455
Lakshadweep,2018,3,Realme,35,0.038126361655773
Lakshadweep,2018,3,Lenovo,18,0.019607843137254003
Lakshadweep,2018,3,Gionee,16,0.017429193899782
Lakshadweep,2018,3,Others,103,0.112200435729847
Lakshadweep,2018,4,Xiaomi,245,0.21193771626297503
Lakshadweep,2018,4,Samsung,198,0.171280276816608
Lakshadweep,2018,4,Vivo,190,0.16435986159169502
Lakshadweep,2018,4,Oppo,153,0.13235294117647
Lakshadweep,2018,4,Huawei,62,0.053633217993079005
Lakshadweep,2018,4,Realme,55,0.04757785467128001
Lakshadweep,2018,4,Apple,51,0.044117647058823005
Lakshadweep,2018,4,OnePlus,47,0.040657439446366
Lakshadweep,2018,4,Lenovo,24,0.02076124567474
Lakshadweep,2018,4,Motorola,18,0.015570934256055002
Lakshadweep,2018,4,Others,113,0.097750865051903
Lakshadweep,2019,1,Xiaomi,298,0.210451977401129
Lakshadweep,2019,1,Vivo,240,0.169491525423728
Lakshadweep,2019,1,Samsung,231,0.16313559322033902
Lakshadweep,2019,1,Oppo,198,0.139830508474576
Lakshadweep,2019,1,Huawei,97,0.068502824858757
Lakshadweep,2019,1,Realme,67,0.047316384180790004
Lakshadweep,2019,1,Apple,55,0.038841807909604
Lakshadweep,2019,1,OnePlus,52,0.036723163841807
Lakshadweep,2019,1,Lenovo,31,0.021892655367231003
Lakshadweep,2019,1,Motorola,24,0.016949152542372
Lakshadweep,2019,1,Others,123,0.08686440677966101
Lakshadweep,2019,2,Xiaomi,377,0.215798511734401
Lakshadweep,2019,2,Vivo,309,0.17687464224384603
Lakshadweep,2019,2,Samsung,277,0.158557527189467
Lakshadweep,2019,2,Oppo,246,0.14081282198053802
Lakshadweep,2019,2,Huawei,132,0.075558099599313
Lakshadweep,2019,2,Realme,86,0.049227246708643
Lakshadweep,2019,2,OnePlus,58,0.033199771036061004
Lakshadweep,2019,2,Apple,57,0.032627361190612006
Lakshadweep,2019,2,Lenovo,36,0.020606754436176003
Lakshadweep,2019,2,Motorola,32,0.018317115054378
Lakshadweep,2019,2,Others,137,0.07842014882655901
Lakshadweep,2019,3,Xiaomi,442,0.20878601794992901
Lakshadweep,2019,3,Vivo,378,0.17855455833726902
Lakshadweep,2019,3,Samsung,343,0.16202172886159602
Lakshadweep,2019,3,Oppo,331,0.156353330184222
Lakshadweep,2019,3,Huawei,174,0.08219178082191701
Lakshadweep,2019,3,Realme,103,0.048653755314123005
Lakshadweep,2019,3,Apple,68,0.032120925838450005
Lakshadweep,2019,3,OnePlus,64,0.030231459612659002
Lakshadweep,2019,3,Motorola,36,0.01700519603212
Lakshadweep,2019,3,Lenovo,33,0.015588096362777
Lakshadweep,2019,3,Others,145,0.068493150684931
Lakshadweep,2019,4,Xiaomi,496,0.20436753193242602
Lakshadweep,2019,4,Vivo,462,0.19035846724351002
Lakshadweep,2019,4,Samsung,394,0.162340337865677
Lakshadweep,2019,4,Oppo,371,0.15286361763494002
Lakshadweep,2019,4,Huawei,202,0.08323032550473801
Lakshadweep,2019,4,Realme,124,0.051091882983106005
Lakshadweep,2019,4,Apple,72,0.029666254635352003
Lakshadweep,2019,4,OnePlus,70,0.028842192006592004
Lakshadweep,2019,4,Motorola,37,0.015245158632056001
Lakshadweep,2019,4,Lenovo,35,0.014421096003296002
Lakshadweep,2019,4,Others,164,0.06757313555830201
Lakshadweep,2020,1,Xiaomi,560,0.20202020202020202
Lakshadweep,2020,1,Vivo,548,0.19769119769119703
Lakshadweep,2020,1,Samsung,431,0.155483405483405
Lakshadweep,2020,1,Oppo,426,0.153679653679653
Lakshadweep,2020,1,Huawei,237,0.085497835497835
Lakshadweep,2020,1,Realme,152,0.05483405483405401
Lakshadweep,2020,1,Apple,81,0.029220779220779
Lakshadweep,2020,1,OnePlus,77,0.027777777777777003
Lakshadweep,2020,1,Lenovo,47,0.016955266955266002
Lakshadweep,2020,1,Motorola,38,0.013708513708513
Lakshadweep,2020,1,Others,175,0.06313131313131301
Lakshadweep,2020,2,Vivo,654,0.20520866018198902
Lakshadweep,2020,2,Xiaomi,654,0.20520866018198902
Lakshadweep,2020,2,Samsung,495,0.15531848133040402
Lakshadweep,2020,2,Oppo,489,0.15343583307185402
Lakshadweep,2020,2,Huawei,266,0.08346407279573201
Lakshadweep,2020,2,Realme,195,0.061186068402886006
Lakshadweep,2020,2,Apple,85,0.026670850329463
Lakshadweep,2020,2,OnePlus,81,0.025415751490429003
Lakshadweep,2020,2,Lenovo,44,0.013806087229369001
Lakshadweep,2020,2,Motorola,41,0.012864763100094
Lakshadweep,2020,2,Others,183,0.057420771885786
Lakshadweep,2020,3,Vivo,784,0.21514818880351202
Lakshadweep,2020,3,Xiaomi,736,0.20197585071350102
Lakshadweep,2020,3,Oppo,567,0.155598243688254
Lakshadweep,2020,3,Samsung,550,0.15093304061470902
Lakshadweep,2020,3,Huawei,302,0.08287596048298501
Lakshadweep,2020,3,Realme,222,0.06092206366630001
Lakshadweep,2020,3,Apple,91,0.024972557628979
Lakshadweep,2020,3,OnePlus,87,0.023874862788144
Lakshadweep,2020,3,Lenovo,50,0.013721185510428
Lakshadweep,2020,3,Motorola,44,0.012074643249176
Lakshadweep,2020,3,Others,211,0.057903402854006004
Lakshadweep,2020,4,Vivo,934,0.22349844460397203
Lakshadweep,2020,4,Xiaomi,838,0.20052644173247103
Lakshadweep,2020,4,Oppo,639,0.15290739411342402
Lakshadweep,2020,4,Samsung,635,0.151950227327111
Lakshadweep,2020,4,Huawei,346,0.08279492701603201
Lakshadweep,2020,4,Realme,272,0.065087341469251
Lakshadweep,2020,4,Apple,101,0.024168461354391
Lakshadweep,2020,4,OnePlus,97,0.023211294568078
Lakshadweep,2020,4,Lenovo,52,0.012443168222062002
Lakshadweep,2020,4,Motorola,47,0.011246709739172
Lakshadweep,2020,4,Others,218,0.052165589854032
Lakshadweep,2021,1,Vivo,1032,0.225475202097443
Lakshadweep,2021,1,Xiaomi,921,0.20122350884859003
Lakshadweep,2021,1,Oppo,720,0.1573082805331
Lakshadweep,2021,1,Samsung,693,0.15140922001310902
Lakshadweep,2021,1,Huawei,371,0.08105746121913901
Lakshadweep,2021,1,Realme,302,0.065982084334717
Lakshadweep,2021,1,Apple,106,0.023159274634039002
Lakshadweep,2021,1,OnePlus,103,0.022503823465151
Lakshadweep,2021,1,Lenovo,54,0.011798121039982
Lakshadweep,2021,1,Motorola,46,0.010050251256281001
Lakshadweep,2021,1,Others,229,0.050032772558444
Lakshadweep,2021,2,Vivo,1118,0.228349673202614
Lakshadweep,2021,2,Xiaomi,970,0.198120915032679
Lakshadweep,2021,2,Oppo,771,0.157475490196078
Lakshadweep,2021,2,Samsung,717,0.146446078431372
Lakshadweep,2021,2,Huawei,379,0.077410130718954
Lakshadweep,2021,2,Realme,350,0.071486928104575
Lakshadweep,2021,2,Apple,121,0.024714052287581
Lakshadweep,2021,2,OnePlus,118,0.024101307189542003
Lakshadweep,2021,2,Lenovo,60,0.012254901960784001
Lakshadweep,2021,2,Motorola,42,0.008578431372549001
Lakshadweep,2021,2,Others,250,0.051062091503267
Lakshadweep,2021,3,Vivo,1234,0.23340268583317503
Lakshadweep,2021,3,Xiaomi,1046,0.19784376773217302
Lakshadweep,2021,3,Oppo,816,0.154340836012861
Lakshadweep,2021,3,Samsung,774,0.146396822394552
Lakshadweep,2021,3,Realme,413,0.07811613391337201
Lakshadweep,2021,3,Huawei,398,0.07527898619254701
Lakshadweep,2021,3,Apple,134,0.025345186306033003
Lakshadweep,2021,3,OnePlus,132,0.024966899943257
Lakshadweep,2021,3,Lenovo,55,0.010402874976357002
Lakshadweep,2021,3,Motorola,46,0.008700586343862001
Lakshadweep,2021,3,Others,239,0.045205220351806005
Lakshadweep,2021,4,Vivo,1354,0.24015608371763003
Lakshadweep,2021,4,Xiaomi,1146,0.20326356864136202
Lakshadweep,2021,4,Oppo,899,0.159453706988293
Lakshadweep,2021,4,Samsung,776,0.13763746009223102
Lakshadweep,2021,4,Realme,448,0.07946080170273101
Lakshadweep,2021,4,Huawei,396,0.07023767293366401
Lakshadweep,2021,4,Apple,151,0.026782547002483004
Lakshadweep,2021,4,OnePlus,143,0.025363604114934
Lakshadweep,2021,4,Motorola,46,0.008158921603405
Lakshadweep,2021,4,Lenovo,45,0.007981553742461001
Lakshadweep,2021,4,Others,234,0.041504079460801
Lakshadweep,2022,1,Vivo,1441,0.24056761268781301
Lakshadweep,2022,1,Xiaomi,1203,0.200834724540901
Lakshadweep,2022,1,Oppo,956,0.159599332220367
Lakshadweep,2022,1,Samsung,804,0.134223706176961
Lakshadweep,2022,1,Realme,507,0.08464106844741201
Lakshadweep,2022,1,Huawei,397,0.066277128547579
Lakshadweep,2022,1,Apple,176,0.029382303839732
Lakshadweep,2022,1,OnePlus,160,0.026711185308848
Lakshadweep,2022,1,Lenovo,50,0.008347245409015
Lakshadweep,2022,1,Motorola,49,0.008180300500834
Lakshadweep,2022,1,Others,247,0.041235392320534005
Madhya Pradesh,2018,1,Xiaomi,652241,0.25541989103239604
Madhya Pradesh,2018,1,Samsung,490595,0.19211874359483402
Madhya Pradesh,2018,1,Vivo,380809,0.149126156258431
Madhya Pradesh,2018,1,Oppo,256901,0.10060334358943
Madhya Pradesh,2018,1,Realme,146657,0.05743140182714301
Madhya Pradesh,2018,1,Motorola,66919,0.026205717960074003
Madhya Pradesh,2018,1,Micromax,59025,0.023114399536654003
Madhya Pradesh,2018,1,Apple,57650,0.022575944655453
Madhya Pradesh,2018,1,OnePlus,55940,0.021906302585014
Madhya Pradesh,2018,1,Lenovo,51523,0.020176589704820003
Madhya Pradesh,2018,1,Others,335343,0.131321509255745
Madhya Pradesh,2018,2,Xiaomi,890108,0.25862737247295003
Madhya Pradesh,2018,2,Samsung,654270,0.19010292120492903
Madhya Pradesh,2018,2,Vivo,531042,0.15429812689334302
Madhya Pradesh,2018,2,Oppo,352090,0.102302317891762
Madhya Pradesh,2018,2,Realme,192521,0.055938380933397
Madhya Pradesh,2018,2,Motorola,85306,0.024786280581881003
Madhya Pradesh,2018,2,Micromax,82296,0.023911703124827002
Madhya Pradesh,2018,2,Apple,72862,0.021170585606605
Madhya Pradesh,2018,2,OnePlus,68143,0.019799445732904
Madhya Pradesh,2018,2,Lenovo,65308,0.018975715802423
Madhya Pradesh,2018,2,Others,447716,0.130087149754973
Madhya Pradesh,2018,3,Xiaomi,1132909,0.26289806555993
Madhya Pradesh,2018,3,Samsung,816822,0.18954825472018802
Madhya Pradesh,2018,3,Vivo,697677,0.161899970505712
Madhya Pradesh,2018,3,Oppo,452478,0.10500012879095001
Madhya Pradesh,2018,3,Realme,239549,0.05558872663807501
Madhya Pradesh,2018,3,Motorola,99876,0.023176801663561
Madhya Pradesh,2018,3,Micromax,90871,0.021087139492665
Madhya Pradesh,2018,3,Apple,84853,0.01969062789417
Madhya Pradesh,2018,3,OnePlus,79210,0.018381137207844
Madhya Pradesh,2018,3,Lenovo,71683,0.016634453458779
Madhya Pradesh,2018,3,Others,543381,0.12609469406812002
Madhya Pradesh,2018,4,Xiaomi,1416415,0.26398850271794905
Madhya Pradesh,2018,4,Samsung,1015220,0.18921460710972102
Madhya Pradesh,2018,4,Vivo,905510,0.168767083867461
Madhya Pradesh,2018,4,Oppo,579831,0.10806770439415801
Madhya Pradesh,2018,4,Realme,294612,0.054909176168524004
Madhya Pradesh,2018,4,Motorola,117954,0.021984022937905003
Madhya Pradesh,2018,4,Micromax,103324,0.019257313749733003
Madhya Pradesh,2018,4,Apple,100071,0.018651026327374
Madhya Pradesh,2018,4,OnePlus,90958,0.016952564206266
Madhya Pradesh,2018,4,Lenovo,84373,0.015725265504687003
Madhya Pradesh,2018,4,Others,657174,0.12248273301621701
Madhya Pradesh,2019,1,Xiaomi,1692888,0.263919806722465
Madhya Pradesh,2019,1,Samsung,1214286,0.18930615990295502
Madhya Pradesh,2019,1,Vivo,1118407,0.174358704933257
Madhya Pradesh,2019,1,Oppo,713079,0.111168412711206
Madhya Pradesh,2019,1,Realme,347539,0.05418103602159
Madhya Pradesh,2019,1,Motorola,132833,0.020708552300190003
Madhya Pradesh,2019,1,Micromax,115580,0.018018824199227002
Madhya Pradesh,2019,1,Apple,114562,0.017860118860632
Madhya Pradesh,2019,1,OnePlus,102145,0.015924319067573002
Madhya Pradesh,2019,1,Lenovo,94449,0.014724519179727
Madhya Pradesh,2019,1,Others,768635,0.11982954610117201
Madhya Pradesh,2019,2,Xiaomi,1936039,0.26516824970018504
Madhya Pradesh,2019,2,Samsung,1385430,0.189754466817108
Madhya Pradesh,2019,2,Vivo,1303162,0.178486686794941
Madhya Pradesh,2019,2,Oppo,827579,0.11334878838630201
Madhya Pradesh,2019,2,Realme,396497,0.054305938827355
Madhya Pradesh,2019,2,Motorola,145364,0.019909680254074
Madhya Pradesh,2019,2,Apple,127711,0.017491849253791002
Madhya Pradesh,2019,2,Micromax,120323,0.016479956916506
Madhya Pradesh,2019,2,OnePlus,111156,0.015224405068117002
Madhya Pradesh,2019,2,Lenovo,103102,0.014121294499020002
Madhya Pradesh,2019,2,Others,844809,0.11570868348259701
Madhya Pradesh,2019,3,Xiaomi,2182732,0.266815994398498
Madhya Pradesh,2019,3,Samsung,1532795,0.187368042496305
Madhya Pradesh,2019,3,Vivo,1494051,0.182631996620323
Madhya Pradesh,2019,3,Oppo,939484,0.11484202260354401
Madhya Pradesh,2019,3,Realme,456103,0.055753787223139006
Madhya Pradesh,2019,3,Motorola,154465,0.018881719136735
Madhya Pradesh,2019,3,Apple,139917,0.017103379383385003
Madhya Pradesh,2019,3,Micromax,129516,0.015831966696101003
Madhya Pradesh,2019,3,OnePlus,120190,0.014691961434915001
Madhya Pradesh,2019,3,Huawei,113980,0.013932854350209
Madhya Pradesh,2019,3,Others,917431,0.112146275656841
Madhya Pradesh,2019,4,Xiaomi,2450683,0.26738882261797503
Madhya Pradesh,2019,4,Vivo,1711918,0.18678374087489902
Madhya Pradesh,2019,4,Samsung,1704518,0.18597634257517
Madhya Pradesh,2019,4,Oppo,1069906,0.116735173685012
Madhya Pradesh,2019,4,Realme,529253,0.057745671935958004
Madhya Pradesh,2019,4,Motorola,165303,0.018035859613511
Madhya Pradesh,2019,4,Apple,150743,0.016447248904856
Madhya Pradesh,2019,4,Micromax,136341,0.01487587724098
Madhya Pradesh,2019,4,OnePlus,127622,0.013924565649719
Madhya Pradesh,2019,4,Huawei,125734,0.013718569975410001
Madhya Pradesh,2019,4,Others,993220,0.10836812692650401
Madhya Pradesh,2020,1,Xiaomi,2697286,0.265706573033337
Madhya Pradesh,2020,1,Vivo,1956817,0.192763814858111
Madhya Pradesh,2020,1,Samsung,1873824,0.18458826891461202
Madhya Pradesh,2020,1,Oppo,1206327,0.11883389938166901
Madhya Pradesh,2020,1,Realme,607456,0.05983979897887601
Madhya Pradesh,2020,1,Motorola,174003,0.017140837429742
Madhya Pradesh,2020,1,Apple,160868,0.015846923533776
Madhya Pradesh,2020,1,Huawei,136299,0.013426659315278
Madhya Pradesh,2020,1,Micromax,135703,0.013367948033817
Madhya Pradesh,2020,1,OnePlus,133926,0.013192897786909002
Madhya Pradesh,2020,1,Others,1068862,0.10529237873386701
Madhya Pradesh,2020,2,Xiaomi,3003291,0.264038975867171
Madhya Pradesh,2020,2,Vivo,2247524,0.19759455051038602
Madhya Pradesh,2020,2,Samsung,2084294,0.183243932461453
Madhya Pradesh,2020,2,Oppo,1376782,0.12104192010443
Madhya Pradesh,2020,2,Realme,693404,0.06096168570484801
Madhya Pradesh,2020,2,Motorola,185349,0.016295244163154
Madhya Pradesh,2020,2,Apple,170312,0.014973243038350001
Madhya Pradesh,2020,2,Micromax,147344,0.012953975775298
Madhya Pradesh,2020,2,Huawei,147224,0.012943425789598001
Madhya Pradesh,2020,2,OnePlus,139482,0.012262775878829001
Madhya Pradesh,2020,2,Others,1179417,0.103690270706478
Madhya Pradesh,2020,3,Xiaomi,3292397,0.262045391740866
Madhya Pradesh,2020,3,Vivo,2556833,0.203501067793761
Madhya Pradesh,2020,3,Samsung,2278237,0.181327314762933
Madhya Pradesh,2020,3,Oppo,1539499,0.12253036876770101
Madhya Pradesh,2020,3,Realme,799089,0.063600346507671
Madhya Pradesh,2020,3,Motorola,196221,0.015617438848591
Madhya Pradesh,2020,3,Apple,181092,0.014413305588948001
Madhya Pradesh,2020,3,Huawei,157340,0.012522858554575002
Madhya Pradesh,2020,3,Micromax,157127,0.012505905657205002
Madhya Pradesh,2020,3,OnePlus,146328,0.011646401719676002
Madhya Pradesh,2020,3,Others,1260061,0.10028960005806901
Madhya Pradesh,2020,4,Xiaomi,3563397,0.259383516328895
Madhya Pradesh,2020,4,Vivo,2853943,0.20774159341275603
Madhya Pradesh,2020,4,Samsung,2466332,0.17952697007784302
Madhya Pradesh,2020,4,Oppo,1703093,0.123969978920431
Madhya Pradesh,2020,4,Realme,905866,0.065938964533783
Madhya Pradesh,2020,4,Motorola,206156,0.015006317901794
Madhya Pradesh,2020,4,Apple,195195,0.014208454873206001
Madhya Pradesh,2020,4,Huawei,166594,0.012126557192279001
Madhya Pradesh,2020,4,Micromax,164239,0.011955134198727001
Madhya Pradesh,2020,4,Tecno,157894,0.011493274795717
Madhya Pradesh,2020,4,Others,1355238,0.09864923776456501
Madhya Pradesh,2021,1,Xiaomi,3826173,0.25783832488949804
Madhya Pradesh,2021,1,Vivo,3171754,0.213738306741897
Madhya Pradesh,2021,1,Samsung,2620433,0.176585861435215
Madhya Pradesh,2021,1,Oppo,1846729,0.12444746013441
Madhya Pradesh,2021,1,Realme,1015817,0.068453923456748
Madhya Pradesh,2021,1,Motorola,211488,0.014251763225089002
Madhya Pradesh,2021,1,Apple,210736,0.014201087413954
Madhya Pradesh,2021,1,Tecno,184784,0.012452232825431
Madhya Pradesh,2021,1,Huawei,173653,0.011702136477372001
Madhya Pradesh,2021,1,Micromax,165359,0.011143220017861001
Madhya Pradesh,2021,1,Others,1412501,0.09518568338251801
Madhya Pradesh,2021,2,Xiaomi,4052668,0.25423025688267303
Madhya Pradesh,2021,2,Vivo,3483187,0.21850581537406602
Madhya Pradesh,2021,2,Samsung,2757784,0.17300014083239101
Madhya Pradesh,2021,2,Oppo,2001363,0.125548658218605
Madhya Pradesh,2021,2,Realme,1196164,0.07503725471561101
Madhya Pradesh,2021,2,Tecno,240188,0.015067372145987001
Madhya Pradesh,2021,2,Apple,228017,0.014303866115757001
Madhya Pradesh,2021,2,Motorola,210526,0.013206628093019
Madhya Pradesh,2021,2,OnePlus,182565,0.011452590453445
